name,capital_fund,registered_address,num_employees_updates,established_year_month,category_count,main_category_name,basic_score
シグマ株式会社,45000000.0,広島県呉市警固屋９丁目２番２８号,"[{""date"":""2023-03-01"",""num"":""159""},{""date"":""2023-04-01"",""num"":""161""},{""date"":""2023-05-01"",""num"":""160""},{""date"":""2023-06-01"",""num"":""165""},{""date"":""2023-07-01"",""num"":""161""},{""date"":""2023-08-01"",""num"":""162""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""162""},{""date"":""2023-11-01"",""num"":""163""},{""date"":""2023-12-01"",""num"":""162""},{""date"":""2024-01-01"",""num"":""164""},{""date"":""2024-02-01"",""num"":""162""},{""date"":""2024-03-01"",""num"":""162""},{""date"":""2024-04-01"",""num"":""163""}]",1962,3,金型製造業界の会社,149
株式会社高塚工務店,40000000.0,京都府京都市西京区大枝沓掛町８番地の１２７,"[{""date"":""2023-03-01"",""num"":""22""},{""date"":""2023-05-01"",""num"":""22""},{""date"":""2023-06-01"",""num"":""21""},{""date"":""2023-07-01"",""num"":""21""},{""date"":""2023-08-01"",""num"":""21""},{""date"":""2023-09-01"",""num"":""21""},{""date"":""2023-10-01"",""num"":""21""},{""date"":""2023-11-01"",""num"":""21""},{""date"":""2023-12-01"",""num"":""21""},{""date"":""2024-01-01"",""num"":""21""},{""date"":""2024-02-01"",""num"":""21""},{""date"":""2024-03-01"",""num"":""21""},{""date"":""2024-04-01"",""num"":""21""}]",1970,5,ビル建設業界の会社,137
株式会社クリエイティブキャスト,100000000.0,東京都品川区東品川４丁目１２番９号,"[{""date"":""2023-03-01"",""num"":""71""},{""date"":""2023-04-01"",""num"":""69""},{""date"":""2023-05-01"",""num"":""70""},{""date"":""2023-06-01"",""num"":""73""},{""date"":""2023-07-01"",""num"":""73""},{""date"":""2023-08-01"",""num"":""71""},{""date"":""2023-09-01"",""num"":""71""},{""date"":""2023-10-01"",""num"":""69""},{""date"":""2023-11-01"",""num"":""67""},{""date"":""2023-12-01"",""num"":""67""},{""date"":""2024-01-01"",""num"":""67""},{""date"":""2024-02-01"",""num"":""67""},{""date"":""2024-03-01"",""num"":""67""},{""date"":""2024-04-01"",""num"":""67""}]",2003,5,ITインフラ業界の会社,129
システム・プランニング株式会社,10000000.0,神奈川県海老名市国分南１丁目２番２３号２００１ビル,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""4""},{""date"":""2023-05-01"",""num"":""4""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""3""}]",1988,2,システム受託開発業界の会社,174
株式会社三上,20000000.0,神奈川県横浜市西区花咲町４丁目１２４番地,"[{""date"":""2023-03-01"",""num"":""11""},{""date"":""2023-04-01"",""num"":""11""},{""date"":""2023-05-01"",""num"":""10""},{""date"":""2023-06-01"",""num"":""0""},{""date"":""2023-07-01"",""num"":""11""},{""date"":""2023-08-01"",""num"":""11""},{""date"":""2023-09-01"",""num"":""11""},{""date"":""2023-10-01"",""num"":""9""},{""date"":""2023-11-01"",""num"":""9""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""9""},{""date"":""2024-03-01"",""num"":""9""},{""date"":""2024-04-01"",""num"":""9""}]",1952,5,大型商業施設・公共施設建設業界の会社,293
株式会社文典堂,10000000.0,東京都品川区南大井６丁目１３番４号,"[{""date"":""2023-03-01"",""num"":""19""},{""date"":""2023-04-01"",""num"":""19""},{""date"":""2023-05-01"",""num"":""19""},{""date"":""2023-06-01"",""num"":""20""},{""date"":""2023-07-01"",""num"":""21""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""19""},{""date"":""2023-10-01"",""num"":""20""},{""date"":""2023-11-01"",""num"":""20""},{""date"":""2023-12-01"",""num"":""19""},{""date"":""2024-01-01"",""num"":""19""},{""date"":""2024-02-01"",""num"":""19""},{""date"":""2024-03-01"",""num"":""18""},{""date"":""2024-04-01"",""num"":""17""}]",1965,3,紙媒体印刷業界の会社,169
サンビームシツピング株式会社,30000000.0,東京都中央区日本橋３丁目６番２号,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1984,1,その他業界の会社,238
株式会社シーオーエム,10000000.0,富山県富山市赤田８１６番地の１,"[{""date"":""2023-03-01"",""num"":""44""},{""date"":""2023-04-01"",""num"":""44""},{""date"":""2023-05-01"",""num"":""44""},{""date"":""2023-06-01"",""num"":""44""},{""date"":""2023-07-01"",""num"":""43""},{""date"":""2023-08-01"",""num"":""43""},{""date"":""2023-09-01"",""num"":""43""},{""date"":""2023-11-01"",""num"":""43""},{""date"":""2023-12-01"",""num"":""39""},{""date"":""2024-01-01"",""num"":""39""},{""date"":""2024-02-01"",""num"":""39""},{""date"":""2024-03-01"",""num"":""39""},{""date"":""2024-04-01"",""num"":""39""}]",1979,3,デザイン業界の会社,183
持山配送株式会社,,静岡県静岡市葵区千代１丁目８番１０号,"[{""date"":""2023-03-01"",""num"":""15""},{""date"":""2023-04-01"",""num"":""13""},{""date"":""2023-05-01"",""num"":""13""},{""date"":""2023-06-01"",""num"":""12""},{""date"":""2023-07-01"",""num"":""12""},{""date"":""2023-08-01"",""num"":""12""},{""date"":""2023-09-01"",""num"":""12""},{""date"":""2023-10-01"",""num"":""11""},{""date"":""2023-11-01"",""num"":""9""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""9""},{""date"":""2024-03-01"",""num"":""8""},{""date"":""2024-04-01"",""num"":""8""}]",1984,1,一般貨物輸送業界の会社,280
川重テクノロジー株式会社,60000000.0,兵庫県明石市川崎町１番１号,"[{""date"":""2023-03-01"",""num"":""287""},{""date"":""2023-04-01"",""num"":""284""},{""date"":""2023-05-01"",""num"":""284""},{""date"":""2023-06-01"",""num"":""299""},{""date"":""2023-07-01"",""num"":""299""},{""date"":""2023-08-01"",""num"":""298""},{""date"":""2023-09-01"",""num"":""297""},{""date"":""2023-10-01"",""num"":""296""},{""date"":""2023-11-01"",""num"":""294""},{""date"":""2023-12-01"",""num"":""294""},{""date"":""2024-01-01"",""num"":""294""},{""date"":""2024-02-01"",""num"":""294""},{""date"":""2024-03-01"",""num"":""292""},{""date"":""2024-04-01"",""num"":""292""}]",1978,2,調査・検査・研究業界の会社,182
有限会社セトセラミック,10000000.0,愛知県瀬戸市西松山町１丁目１３３番地,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",1977,1,その他製造業界の会社,169
有限会社ベリー,,宮崎県宮崎市大王町７４番地３東大王ビル２０３号,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",1998,1,エステサロン業界の会社,153
株式会社ベルハウス,10000000.0,神奈川県横浜市港北区新羽町１７４７番地,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",2000,1,戸建売買業界の会社,200
株式会社フジモト,10000000.0,兵庫県宝塚市伊孑志１丁目６番２号,"[{""date"":""2023-03-01"",""num"":""2""},{""date"":""2023-04-01"",""num"":""2""},{""date"":""2023-05-01"",""num"":""2""},{""date"":""2023-06-01"",""num"":""2""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""2""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",1963,2,家電業界の会社,177
有限会社吉田農園,,埼玉県深谷市高畑５２９番地,"[{""date"":""2023-03-01"",""num"":""4""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",1997,1,農業界の会社,216
有限会社トガシ製作所,5000000.0,秋田県にかほ市樋目野字中山３９番地,"[{""date"":""2023-03-01"",""num"":""14""},{""date"":""2023-04-01"",""num"":""14""},{""date"":""2023-05-01"",""num"":""14""},{""date"":""2023-06-01"",""num"":""14""},{""date"":""2023-07-01"",""num"":""14""},{""date"":""2023-08-01"",""num"":""14""},{""date"":""2023-09-01"",""num"":""14""},{""date"":""2023-11-01"",""num"":""14""},{""date"":""2023-12-01"",""num"":""14""},{""date"":""2024-01-01"",""num"":""14""},{""date"":""2024-02-01"",""num"":""14""},{""date"":""2024-03-01"",""num"":""14""},{""date"":""2024-04-01"",""num"":""14""}]",1986,1,金属加工請負業界の会社,128
有限会社せせらぎ,,秋田県能代市落合字下谷地２５１番地６,"[{""date"":""2023-03-01"",""num"":""39""},{""date"":""2023-04-01"",""num"":""40""},{""date"":""2023-05-01"",""num"":""38""},{""date"":""2023-06-01"",""num"":""36""},{""date"":""2023-07-01"",""num"":""36""},{""date"":""2023-08-01"",""num"":""37""},{""date"":""2023-09-01"",""num"":""37""},{""date"":""2023-11-01"",""num"":""37""},{""date"":""2023-12-01"",""num"":""36""},{""date"":""2024-01-01"",""num"":""35""},{""date"":""2024-02-01"",""num"":""35""},{""date"":""2024-03-01"",""num"":""34""},{""date"":""2024-04-01"",""num"":""34""}]",2002,1,高齢者向け福祉業界の会社,133
株式会社アーキシステムエンジ,3000000.0,山形県鶴岡市切添町２３番５号,"[{""date"":""2023-03-01"",""num"":""9""},{""date"":""2023-04-01"",""num"":""9""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""10""},{""date"":""2023-07-01"",""num"":""10""},{""date"":""2023-08-01"",""num"":""9""},{""date"":""2023-09-01"",""num"":""9""},{""date"":""2023-10-01"",""num"":""9""},{""date"":""2023-11-01"",""num"":""9""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""8""},{""date"":""2024-03-01"",""num"":""8""},{""date"":""2024-04-01"",""num"":""8""}]",2008,3,その他電気設備工事業界の会社,146
有限会社タケノヤ事務所,8000000.0,埼玉県川口市川口４丁目７番２０号,"[{""date"":""2023-03-01"",""num"":""16""},{""date"":""2023-04-01"",""num"":""16""},{""date"":""2023-05-01"",""num"":""16""},{""date"":""2023-06-01"",""num"":""17""},{""date"":""2023-07-01"",""num"":""17""},{""date"":""2023-08-01"",""num"":""17""},{""date"":""2023-09-01"",""num"":""17""},{""date"":""2023-11-01"",""num"":""17""},{""date"":""2023-12-01"",""num"":""17""},{""date"":""2024-01-01"",""num"":""17""},{""date"":""2024-02-01"",""num"":""17""},{""date"":""2024-03-01"",""num"":""17""},{""date"":""2024-04-01"",""num"":""17""}]",1979,5,土木・建築設計業界の会社,210
株式会社英美建設,30000000.0,埼玉県草加市西町１２０３番地５,"[{""date"":""2023-03-01"",""num"":""12""},{""date"":""2023-04-01"",""num"":""12""},{""date"":""2023-05-01"",""num"":""12""},{""date"":""2023-06-01"",""num"":""12""},{""date"":""2023-07-01"",""num"":""13""},{""date"":""2023-08-01"",""num"":""13""},{""date"":""2023-09-01"",""num"":""13""},{""date"":""2023-10-01"",""num"":""13""},{""date"":""2023-11-01"",""num"":""13""},{""date"":""2023-12-01"",""num"":""12""},{""date"":""2024-01-01"",""num"":""12""},{""date"":""2024-02-01"",""num"":""11""},{""date"":""2024-03-01"",""num"":""10""},{""date"":""2024-04-01"",""num"":""10""}]",1997,3,注文型住宅建築業界の会社,198
株式会社サザランド,,東京都港区南青山２丁目２２番１７号川上ビル９Ｆ,"[{""date"":""2023-03-01"",""num"":""12""},{""date"":""2023-05-01"",""num"":""10""},{""date"":""2023-06-01"",""num"":""11""},{""date"":""2023-07-01"",""num"":""10""},{""date"":""2023-08-01"",""num"":""10""},{""date"":""2023-09-01"",""num"":""10""},{""date"":""2023-10-01"",""num"":""10""},{""date"":""2023-11-01"",""num"":""11""},{""date"":""2023-12-01"",""num"":""11""},{""date"":""2024-01-01"",""num"":""11""},{""date"":""2024-02-01"",""num"":""11""},{""date"":""2024-03-01"",""num"":""11""},{""date"":""2024-04-01"",""num"":""10""}]",1991,2,Web制作業界の会社,192
有限会社シェアースピリット,,東京都渋谷区鉢山町１４番１０号,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",2000,1,レディースアパレルメーカー業界の会社,217
世紀鉄工株式会社,10000000.0,奈良県生駒郡斑鳩町幸前１丁目１１番５３号,"[{""date"":""2023-03-01"",""num"":""8""},{""date"":""2023-04-01"",""num"":""8""},{""date"":""2023-05-01"",""num"":""8""},{""date"":""2023-06-01"",""num"":""9""},{""date"":""2023-07-01"",""num"":""8""},{""date"":""2023-08-01"",""num"":""8""},{""date"":""2023-09-01"",""num"":""28""},{""date"":""2023-10-01"",""num"":""7""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""7""},{""date"":""2024-04-01"",""num"":""7""}]",1965,1,金属部品製造業界の会社,99
有限会社ハロー,,神奈川県横浜市港北区下田町５丁目１７番２号,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-04-01"",""num"":""7""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""7""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""7""},{""date"":""2023-10-01"",""num"":""7""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""7""},{""date"":""2024-04-01"",""num"":""7""}]",2005,1,高齢者向け福祉業界の会社,191
ウイング株式会社,10000000.0,愛知県名古屋市名東区亀の井３丁目２００番地,"[{""date"":""2023-03-01"",""num"":""22""},{""date"":""2023-04-01"",""num"":""22""},{""date"":""2023-05-01"",""num"":""22""},{""date"":""2023-06-01"",""num"":""21""},{""date"":""2023-07-01"",""num"":""22""},{""date"":""2023-08-01"",""num"":""22""},{""date"":""2023-09-01"",""num"":""22""},{""date"":""2023-10-01"",""num"":""21""},{""date"":""2023-11-01"",""num"":""21""},{""date"":""2023-12-01"",""num"":""21""},{""date"":""2024-01-01"",""num"":""21""},{""date"":""2024-02-01"",""num"":""21""},{""date"":""2024-03-01"",""num"":""22""},{""date"":""2024-04-01"",""num"":""22""}]",1985,1,デザイン業界の会社,167
ラシックマーケティング株式会社,,東京都中央区日本橋大伝馬町１２番１７号月村マンションＮｏ．３０－８０４,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",2020,2,販売促進コンサルティング業界の会社,236
株式会社ビコー,3000000.0,千葉県千葉市若葉区都賀４丁目２番１０号,"[{""date"":""2023-03-01"",""num"":""0""}]",1983,3,パソコン・スマホ周辺機器販売業界の会社,184
加藤建設株式会社,1000000.0,福島県福島市小倉寺字稲荷田１１番地の１,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",2012,2,総合土木工事業界の会社,123
